time_step,bus_voltages,bus_angles,load_p,load_q,gen_p,gen_q,mean_bus_voltage,mean_bus_angle,sum_load_p,sum_load_q,sum_gen_p,sum_gen_q
857,"[1.06, 1.0450000000000002, 1.01, 1.0400813873441843, 1.0391501551342812, 1.0699999999999998, 1.086100529566345, 1.0900000000000003, 1.0955677161283075, 1.0910662665570494, 1.0807548936852913, 1.0718946595622276, 1.0736611313995896, 1.086008400022967]","[0.0, 1.369942300629853, 1.7989814899106773, 1.1265340221274798, 1.1048566195051066, 1.2993838626792826, 1.0148464557069754, 1.0148464557069752, 0.9578128980244561, 1.0034013395789634, 1.1343067410976713, 1.2892006787225014, 1.2392348245726088, 1.0740380786887205]","[1.207929679291523e-07, 5.243639437293156e-07, 2.660785192172107e-07, 4.2305371256293e-08, 6.234475764085263e-08, 1.6421163842903182e-07, 5.009846596139946e-08, 1.948273676276642e-08, 3.395562692939297e-08, 7.514769894209929e-08, 8.29407936472057e-08]","[7.069450196775251e-08, 1.0576342814073252e-07, -2.1709335249939792e-08, 8.90639394869324e-09, 4.174872163449957e-08, 9.240383721769242e-08, 3.228567806401303e-08, 1.001969319227992e-08, 8.90639394869324e-09, 3.228567806401303e-08, 2.7832481089666393e-08]","[40.0, 0.0, 0.0, 0.0]","[-23.117412232325584, -38.485601829463995, -27.889071466459654, 2.412956442057542]",1.067091795671446,1.101956126210805,1.4417225204447197e-06,4.091374720180961e-07,40.0,-87.0791290861917
858,"[1.06, 1.0449999999999997, 1.0100000000000002, 1.040081387365295, 1.0391501551508093, 1.07, 1.0861005295920567, 1.0900000000000005, 1.0955677161721435, 1.0910662666022908, 1.080754893712583, 1.0718946595824952, 1.073661131427486, 1.0860084000815131]","[0.0, 1.3699423083197217, 1.7989815077105713, 1.12653403616679, 1.1048566316342205, 1.299383881682234, 1.0148464733543148, 1.0148464733543143, 0.957812917515368, 1.0034013593123767, 1.1343067606158543, 1.289200698776607, 1.2392348446671975, 1.0740380996146448]","[9.310093406341322e-08, 4.041524418789644e-07, 2.0507947687701133e-07, 3.260677875031986e-08, 4.8052095000471215e-08, 1.265657859387414e-07, 3.861329062537867e-08, 1.501627968764723e-08, 2.6171230312756656e-08, 5.7919935938068086e-08, 6.392644781312686e-08]","[5.44876434380343e-08, 8.151694687579967e-08, -1.6732425937664113e-08, 6.864585000067321e-09, 3.2177742187815576e-08, 7.12200693756985e-08, 2.488412062524407e-08, 7.722658125075756e-09, 6.864585000067321e-09, 2.488412062524407e-08, 2.1451828125210393e-08]","[40.0, 0.0, 0.0, 0.0]","[-23.117412281734133, -38.4856018983192, -27.889071508453043, 2.412956426147373]",1.067091795691905,1.101956142337444,1.111204696885899e-06,3.1534187344059285e-07,40.0,-87.079129262359
859,"[1.06, 1.045, 1.0099999999999998, 1.0400813873688584, 1.039150155153599, 1.07, 1.0861005295963964, 1.09, 1.095567716179542, 1.0910662666099258, 1.0807548937171891, 1.0718946595859156, 1.0736611314321942, 1.0860084000913943]","[0.0, 1.3699423096176837, 1.7989815107149973, 1.1265340385364704, 1.1048566336814818, 1.2993838848897141, 1.01484647633299, 1.01484647633299, 0.9578129208052181, 1.0034013626431624, 1.1343067639103095, 1.289200702161512, 1.2392348480589335, 1.0740381031467112]","[8.842681809314317e-08, 3.838620398329073e-07, 1.9478349791945795e-07, 3.0969761175478736e-08, 4.5639648048073776e-08, 1.2021157298376598e-07, 3.667471718148787e-08, 1.4262390015023032e-08, 2.4857308311897335e-08, 5.501207577223188e-08, 6.071703177824097e-08]","[5.175210091165506e-08, 7.742440293869686e-08, -1.589237744531143e-08, 6.519949721153401e-09, 3.056226431790658e-08, 6.764447835696657e-08, 2.3634817739181106e-08, 7.3349434362975945e-09, 6.519949721153401e-09, 2.3634817739181106e-08, 2.037484287860439e-08]","[40.0, 0.0, 0.0, 0.0]","[-23.11741229007271, -38.48560190994191, -27.88907151554051, 2.41295642346188]",1.067091795695358,1.1019561450594408,1.055416861111708e-06,2.9951019031548464e-07,40.0,-87.07912929209326
860,"[1.06, 1.045, 1.0099999999999998, 1.0400813873999235, 1.0391501551779205, 1.07, 1.086100529634232, 1.09, 1.0955677162440485, 1.0910662666764992, 1.08075489375735, 1.0718946596157395, 1.0736611314732443, 1.0860084001775467]","[0.0, 1.3699423209337733, 1.7989815369085966, 1.1265340591961472, 1.1048566515301939, 1.2993839128536837, 1.0148465023020963, 1.0148465023020963, 0.9578129494872513, 1.003401391682064, 1.1343067926324872, 1.2892007316723042, 1.2392348776293172, 1.0740381339404537]","[4.767636002194342e-08, 2.0696373797544105e-07, 1.050198160852024e-07, 1.6697711344090795e-08, 2.4607153559712667e-08, 6.48134848224576e-08, 1.977360553905483e-08, 7.689735487410197e-09, 1.3402110420914941e-08, 2.966040830858229e-08, 3.2736302503546304e-08]","[2.790275448288846e-08, 4.1744278360226995e-08, -8.568562400257104e-09, 3.5153076513875264e-09, 1.6478004615879034e-08, 3.6471316883145606e-08, 1.2742990236279798e-08, 3.954721107810977e-09, 3.5153076513875264e-09, 1.2742990236279798e-08, 1.0985336410586028e-08]","[40.0, 0.0, 0.0, 0.0]","[-23.11741236277708, -38.48560201126698, -27.88907157733566, 2.4129564000494987]",1.0670917957254644,1.1019561687907475,5.690404260683564e-07,1.6148444523561465e-07,40.0,-87.07912955133023
861,"[1.06, 1.0450000000000002, 1.01, 1.0400813874023298, 1.0391501551798046, 1.07, 1.0861005296371624, 1.0899999999999999, 1.095567716249045, 1.091066266681656, 1.080754893760461, 1.0718946596180499, 1.0736611314764242, 1.0860084001842198]","[0.0, 1.369942321810181, 1.798981538937247, 1.1265340607961996, 1.1048566529125396, 1.2993839150194193, 1.0148465043133441, 1.0148465043133441, 0.9578129517086048, 1.0034013939310529, 1.1343067948569485, 1.289200733957835, 1.239234879919449, 1.0740381363253397]","[4.452028621328418e-08, 1.932631779396945e-07, 9.806772723479174e-08, 1.5592358305113367e-08, 2.2978212239114357e-08, 6.052296973695311e-08, 1.8464634835002617e-08, 7.180691324723225e-09, 1.2514919165946217e-08, 2.7696952252503964e-08, 3.05692287823932e-08]","[2.6055651378281446e-08, 3.8980895762783424e-08, -8.001341761834477e-09, 3.2826017484449103e-09, 1.538719569583552e-08, 3.4056993140115965e-08, 1.1899431338112815e-08, 3.6929269670005334e-09, 3.2826017484449103e-09, 1.1899431338112815e-08, 1.0258130463890352e-08]","[40.0, 0.0, 0.0, 0.0]","[-23.11741236840773, -38.485602019114566, -27.88907158212295, 2.41295639823608]",1.0670917957277966,1.101956170628679,5.313711580295205e-07,1.507945178191882e-07,40.0,-87.07912957140917
862,"[1.06, 1.0450000000000002, 1.01, 1.040081387407209, 1.0391501551836242, 1.07, 1.0861005296431052, 1.0900000000000003, 1.0955677162591761, 1.0910662666921123, 1.080754893766769, 1.071894659622734, 1.073661131482871, 1.0860084001977512]","[0.0, 1.3699423235875163, 1.7989815430512792, 1.12653406404107, 1.104856655715913, 1.299383919411521, 1.014846508392128, 1.0148465083921279, 0.9578129562134886, 1.0034013984919827, 1.134306799368132, 1.289200738592882, 1.2392348845638625, 1.0740381411618984]","[3.811993000064732e-08, 1.6547914313645061e-07, 8.396924672953637e-08, 1.335075889423594e-08, 1.9674802580979213e-08, 5.1822024655257846e-08, 1.5810109216858304e-08, 6.148375806555993e-09, 1.0715740691426182e-08, 2.3715163825287487e-08, 2.6174514147909835e-08]","[2.2309820783788916e-08, 3.337689723558985e-08, -6.851047327305272e-09, 2.810686082997032e-09, 1.3175091014048592e-08, 2.9160868111094224e-08, 1.0188737050864254e-08, 3.162021843371669e-09, 2.810686082997032e-09, 1.0188737050864254e-08, 8.78339400936573e-09]","[40.0, 0.0, 0.0, 0.0]","[-23.117412379826433, -38.48560203502889, -27.88907159182849, 2.412956394558936]",1.0670917957325252,1.1019561743559858,4.549798096851451e-07,1.291158919376763e-07,40.0,-87.07912961212489
863,"[1.06, 1.0449999999999997, 1.01, 1.040081387411641, 1.0391501551870943, 1.07, 1.0861005296485025, 1.09, 1.0955677162683783, 1.091066266701609, 1.0807548937724978, 1.071894659626989, 1.0736611314887272, 1.0860084002100414]","[0.0, 1.369942325201912, 1.7989815467881336, 1.1265340669884467, 1.1048566582622679, 1.2993839234009654, 1.0148465120969734, 1.0148465120969732, 0.9578129603053728, 1.003401402634788, 1.1343068034657522, 1.2892007428030057, 1.2392348887824944, 1.0740381455550505]","[3.2306370533659275e-08, 1.4024240111846562e-07, 7.116334154418944e-08, 1.1314673550959018e-08, 1.6674255759307968e-08, 4.391879865174875e-08, 1.3398955520872482e-08, 5.210704924783731e-09, 9.081514297480236e-09, 2.009843328130875e-08, 2.21827152512222e-08]","[1.8907415012786705e-08, 2.8286683877397545e-08, -5.806214059044748e-09, 2.382036537043997e-09, 1.116579626739374e-08, 2.4713629071831484e-08, 8.6348824467845e-09, 2.6797911041745033e-09, 2.382036537043997e-09, 8.6348824467845e-09, 7.443864178262495e-09]","[40.0, 0.0, 0.0, 0.0]","[-23.11741239020108, -38.48560204948406, -27.889071600644368, 2.4129563912190513]",1.06709179573682,1.1019561777415812,3.8559216443399757e-07,1.0942480342045871e-07,40.0,-87.07912964911046
864,"[1.06, 1.045, 1.0099999999999998, 1.040081387411296, 1.0391501551868247, 1.0699999999999998, 1.086100529648083, 1.09, 1.0955677162676631, 1.0910662667008706, 1.0807548937720524, 1.0718946596266574, 1.0736611314882716, 1.0860084002090853]","[0.0, 1.3699423250762883, 1.7989815464973653, 1.1265340667590973, 1.1048566580641206, 1.29938392309052, 1.014846511808677, 1.014846511808677, 0.9578129599869571, 1.0034014023124025, 1.1343068031468817, 1.2892007424753837, 1.239234888454208, 1.0740381452131933]","[3.275871512158368e-08, 1.4220603522825726e-07, 7.215975035998605e-08, 1.1473098383596136e-08, 1.690772393372056e-08, 4.453373714685335e-08, 1.3586563875311173e-08, 5.283663729287667e-09, 9.208671071044238e-09, 2.0379845812966786e-08, 2.249331130468181e-08]","[1.9172151246272414e-08, 2.868274595899034e-08, -5.887511012634848e-09, 2.4153891333886532e-09, 1.1322136562759316e-08, 2.5059662258907292e-08, 8.755785608533879e-09, 2.7173127750622417e-09, 2.4153891333886532e-09, 8.755785608533879e-09, 7.548091041839547e-09]","[40.0, 0.0, 0.0, 0.0]","[-23.117412389392864, -38.48560204835948, -27.889071599958694, 2.4129563914786214]",1.067091795736486,1.1019561774781264,3.909911159672886e-07,1.1095693831504136e-07,40.0,-87.07912964623243
865,"[1.06, 1.045, 1.0099999999999998, 1.0400813874069599, 1.0391501551834297, 1.0699999999999998, 1.086100529642802, 1.09, 1.0955677162586586, 1.0910662666915782, 1.080754893766446, 1.0718946596224945, 1.073661131482542, 1.0860084001970598]","[0.0, 1.3699423234967536, 1.7989815428411784, 1.1265340638753576, 1.1048566555727475, 1.2993839191872365, 1.0148465081838332, 1.0148465081838327, 0.9578129559834354, 1.0034013982590777, 1.134306799137778, 1.2892007383561885, 1.2392348843266916, 1.0740381409149107]","[3.844681402595897e-08, 1.6689815120946247e-07, 8.468929541202009e-08, 1.3465243621994858e-08, 1.984351691662393e-08, 5.226640616432206e-08, 1.594568323657281e-08, 6.201099036444969e-09, 1.0807629749232681e-08, 2.3918524854859248e-08, 2.6398964469437182e-08]","[2.2501130789386055e-08, 3.366310905498714e-08, -6.909796069181559e-09, 2.8347881309462777e-09, 1.3288069363810681e-08, 2.941092685856765e-08, 1.027610697468027e-08, 3.1891366473145703e-09, 2.8347881309462777e-09, 1.027610697468027e-08, 8.858712909207124e-09]","[40.0, 0.0, 0.0, 0.0]","[-23.11741237924447, -38.48560203421639, -27.889071591332904, 2.4129563947465282]",1.0670917957322834,1.1019561741656445,4.588813286969292e-07,1.3022307976534476e-07,40.0,-87.07912961004723
866,"[1.06, 1.0450000000000002, 1.01, 1.0400813874004764, 1.0391501551783533, 1.07, 1.0861005296349049, 1.0900000000000003, 1.0955677162451951, 1.0910662666776831, 1.0807548937580642, 1.0718946596162702, 1.0736611314739741, 1.0860084001790784]","[0.0, 1.3699423211349795, 1.7989815373743312, 1.126534059563485, 1.1048566518475487, 1.2993839133508753, 1.0148465027638323, 1.0148465027638323, 0.9578129499972211, 1.0034013921983747, 1.1343067931431634, 1.2892007321969834, 1.2392348781550593, 1.0740381344879621]","[4.69517979182164e-08, 2.0381840386617445e-07, 1.0342377605948112e-07, 1.6443947657992853e-08, 2.423318602230517e-08, 6.382848104089321e-08, 1.947309591078095e-08, 7.572870631970355e-09, 1.3198431672862643e-08, 2.9209643866171468e-08, 3.2238792118959545e-08]","[2.7478702007435316e-08, 4.1109869144982127e-08, -8.438341561338422e-09, 3.4618837174721696e-09, 1.62275799256508e-08, 3.5917043568773784e-08, 1.254932847583663e-08, 3.8946191821562e-09, 3.4618837174721696e-09, 1.254932847583663e-08, 1.0818386617100537e-08]","[40.0, 0.0, 0.0, 0.0]","[-23.11741236406959, -38.48560201306876, -27.889071578435104, 2.412956399633295]",1.067091795726,1.1019561692126891,5.603924267658081e-07,1.5903028327137793e-07,40.0,-87.07912955594017
867,"[1.06, 1.045, 1.0099999999999998, 1.040081387401615, 1.0391501551792455, 1.0700000000000005, 1.0861005296362922, 1.0899999999999999, 1.0955677162475608, 1.091066266680125, 1.0807548937595366, 1.071894659617364, 1.0736611314754796, 1.0860084001822388]","[0.0, 1.3699423215499729, 1.7989815383349201, 1.1265340603211373, 1.1048566525021137, 1.299383914376408, 1.0148465037161989, 1.014846503716199, 0.95781295104908, 1.0034013932633228, 1.1343067941965035, 1.2892007332792446, 1.2392348792395025, 1.0740381356172606]","[4.5457366402051725e-08, 1.9733105599416005e-07, 1.0013189465521056e-07, 1.5920552288276192e-08, 2.3461866530091147e-08, 6.179688059265091e-08, 1.8853285604537537e-08, 7.331833290653473e-09, 1.277833802085322e-08, 2.827992840680635e-08, 3.1212661723067674e-08]","[2.6604080797514058e-08, 3.9801380720690475e-08, -8.16975709529961e-09, 3.351695218584452e-09, 1.5711071337114623e-08, 3.477383789281371e-08, 1.2149895167368654e-08, 3.770657120907518e-09, 3.351695218584452e-09, 1.2149895167368654e-08, 1.0474047558076419e-08]","[40.0, 0.0, 0.0, 0.0]","[-23.117412366736193, -38.485602016784476, -27.88907158070053, 2.412956398774474]",1.067091795727104,1.1019561700829903,5.425556635083588e-07,1.5396849910372342e-07,40.0,-87.07912956544673
868,"[1.06, 1.0449999999999997, 1.0099999999999996, 1.040081387394375, 1.0391501551735767, 1.07, 1.086100529627474, 1.0900000000000003, 1.0955677162325266, 1.091066266664608, 1.0807548937501765, 1.0718946596104124, 1.0736611314659117, 1.0860084001621582]","[0.0, 1.369942318912422, 1.798981532229727, 1.1265340555057735, 1.104856648341931, 1.2993839078585503, 1.0148464976633111, 1.014846497663311, 0.9578129443638612, 1.0034013864949256, 1.1343067875019213, 1.289200726400856, 1.2392348723472213, 1.0740381284398457]","[5.495547887034345e-08, 2.3856249352932505e-07, 1.2105400414757663e-07, 1.9247080157355325e-08, 2.8364118126628798e-08, 7.470906113710278e-08, 2.2792594923183867e-08, 8.863786914571487e-09, 1.544831433682462e-08, 3.418889238477585e-08, 3.773440715060437e-08]","[3.216288394715943e-08, 4.8117700393388304e-08, -9.876791133379688e-09, 4.052016875232689e-09, 1.8993829102653233e-08, 4.2039675080539165e-08, 1.4688561172718514e-08, 4.558518984636786e-09, 4.052016875232689e-09, 1.4688561172718514e-08, 1.2662552735102159e-08]","[40.0, 0.0, 0.0, 0.0]","[-23.1174123497918, -38.48560199316806, -27.889071566298444, 2.4129564042313696]",1.067091795720087,1.1019561645516895,6.559202316782921e-07,1.8613952520600177e-07,40.0,-87.07912950502694
869,"[1.06, 1.0450000000000002, 1.01, 1.0400813873850585, 1.0391501551662825, 1.0699999999999998, 1.0861005296161268, 1.0900000000000007, 1.0955677162131805, 1.0910662666446422, 1.0807548937381322, 1.071894659601468, 1.0736611314536009, 1.0860084001363208]","[0.0, 1.3699423155187611, 1.7989815243743577, 1.1265340493100167, 1.1048566429891722, 1.2993838994722686, 1.0148464898752783, 1.0148464898752783, 0.9578129357622334, 1.0034013777862734, 1.1343067788882604, 1.289200717550693, 1.239234863479189, 1.0740381192049273]","[6.717639333572478e-08, 2.9161365217627996e-07, 1.479738065183244e-07, 2.352721609914787e-08, 3.467168688295463e-08, 9.13227467006396e-08, 2.7861176959517126e-08, 1.0834902150923306e-08, 1.888368660589494e-08, 4.179176543927575e-08, 4.6125726299644983e-08]","[3.931521637620747e-08, 5.881804024786966e-08, -1.2073176682457437e-08, 4.95309812613638e-09, 2.3217647466264284e-08, 5.138839305866496e-08, 1.7954980707244398e-08, 5.572235391903441e-09, 4.95309812613638e-09, 1.7954980707244398e-08, 1.5478431644176196e-08]","[40.0, 0.0, 0.0, 0.0]","[-23.117412327985544, -38.485601962780656, -27.889071547766076, 2.412956411253237]",1.0670917957110582,1.101956157434765,8.017827591683274e-07,2.275329451693901e-07,40.0,-87.07912942727904
870,"[1.06, 1.0450000000000004, 1.01, 1.0400813873893011, 1.0391501551696043, 1.07, 1.086100529621294, 1.0899999999999996, 1.095567716221991, 1.0910662666537352, 1.0807548937436176, 1.0718946596055419, 1.073661131459208, 1.0860084001480876]","[0.0, 1.3699423170642542, 1.7989815279517491, 1.126534052131612, 1.1048566454268642, 1.299383903291464, 1.0148464934220147, 1.014846493422015, 0.9578129396794914, 1.0034013817522693, 1.1343067828109965, 1.2892007215811436, 1.2392348675177838, 1.074038123410597]","[6.161089846716199e-08, 2.6745376200952347e-07, 1.357143293424119e-07, 2.157801052306136e-08, 3.17991734024061e-08, 8.375675137240908e-08, 2.5552907198362057e-08, 9.937241688251892e-09, 1.7319192656667616e-08, 3.8329360797543136e-08, 4.230425747284381e-08]","[3.605799126879976e-08, 5.3945026307653384e-08, -1.1072926452623572e-08, 4.542739057486589e-09, 2.1294089331968392e-08, 4.7130917721423384e-08, 1.6467429083388907e-08, 5.110581439672426e-09, 4.542739057486589e-09, 1.6467429083388907e-08, 1.41960595546456e-08]","[40.0, 0.0, 0.0, 0.0]","[-23.117412337915503, -38.485601976619265, -27.889071556205987, 2.41295640805518]",1.06709179571517,1.1019561606758754,7.353558849306424e-07,2.0868207545329037e-07,40.0,-87.07912946268557
871,"[1.06, 1.045, 1.01, 1.040081387394376, 1.0391501551735773, 1.07, 1.0861005296274748, 1.09, 1.0955677162325286, 1.0910662666646105, 1.080754893750178, 1.0718946596104137, 1.0736611314659135, 1.0860084001621615]","[0.0, 1.3699423189129118, 1.7989815322308609, 1.126534055506682, 1.104856648342715, 1.2993839078597724, 1.0148464976644604, 1.0148464976644602, 0.9578129443651334, 1.0034013864962168, 1.1343067875031938, 1.2892007264021486, 1.239234872348521, 1.0740381284412073]","[5.495370472168915e-08, 2.3855479192548936e-07, 1.2105009611505703e-07, 1.924645879653631e-08, 2.8363202437000777e-08, 7.470664927602897e-08, 2.279185910116135e-08, 8.86350076156273e-09, 1.544781561300936e-08, 3.418778865174207e-08, 3.773318895636709e-08]","[3.2161845620527656e-08, 4.8116146991340765e-08, -9.876472277169931e-09, 4.051886062428685e-09, 1.899321591763447e-08, 4.2038317897697635e-08, 1.4688086976304004e-08, 4.558371820232283e-09, 4.051886062428685e-09, 1.4688086976304004e-08, 1.266214394508965e-08]","[40.0, 0.0, 0.0, 0.0]","[-23.117412349793756, -38.485601993171926, -27.889071566300384, 2.412956404230691]",1.067091795720088,1.1019561645527345,6.558990563556443e-07,1.8613351599281788e-07,40.0,-87.07912950503538
872,"[1.06, 1.045, 1.01, 1.0400813873908064, 1.039150155170783, 1.07, 1.0861005296231279, 1.0900000000000005, 1.0955677162251167, 1.0910662666569615, 1.0807548937455635, 1.071894659606987, 1.073661131461197, 1.0860084001522625]","[0.0, 1.3699423176126861, 1.798981529221188, 1.126534053132865, 1.1048566462918787, 1.2993839046466928, 1.014846494680582, 1.0148464946805817, 0.9578129410695363, 1.0034013831596111, 1.1343067842029877, 1.2892007230113427, 1.2392348689508692, 1.074038124902983]","[5.963599964023549e-08, 2.588806988990868e-07, 1.3136409137342175e-07, 2.0886340887824428e-08, 3.0779870782056944e-08, 8.107198107773942e-08, 2.4733824735581485e-08, 9.618709619392781e-09, 1.676403676522745e-08, 3.710073710337228e-08, 4.0948220951129314e-08]","[3.4902174904653845e-08, 5.221585221956106e-08, -1.0717990718751992e-08, 4.39712439743671e-09, 2.0611520612984584e-08, 4.562016562340589e-08, 1.5939575940708094e-08, 4.946764947116311e-09, 4.39712439743671e-09, 1.5939575940708094e-08, 1.3741013741989728e-08]","[40.0, 0.0, 0.0, 0.0]","[-23.117412341440165, -38.485601981529214, -27.889071559200517, 2.412956406920827]",1.067091795716629,1.101956161825986,7.117845118350681e-07,2.0199290200724903e-07,40.0,-87.07912947524908
